up__ID,status,timestamp,user
1056,O,2023-10-07T11:54:12.000Z,Deichgraeber
1057,O,2023-10-19T20:39:36.000Z,Mustermann
1058,O,2023-10-05T20:02:09.000Z,Fischer
1059,O,2023-10-23T14:34:42.000Z,Jeremias
1060,X,2023-10-17T02:44:57.000Z,Rahn
1061,O,2023-10-20T04:31:37.000Z,Fischmann
1062,O,2023-10-04T03:57:44.000Z,Jacqmain
1063,O,2023-10-20T00:01:33.000Z,Detemple
1064,A,2023-10-14T01:31:55.000Z,Kreiss
1065,X,2023-10-10T13:53:03.000Z,Buchholm
1066,A,2023-10-14T21:13:53.000Z,Sisko
1067,O,2023-10-04T07:18:11.000Z,Madeira
1068,O,2023-10-21T08:39:26.000Z,Zimmermann
1069,O,2023-10-23T22:16:01.000Z,Heller
1070,X,2023-10-13T21:52:52.000Z,D´Oultrement
1071,O,2023-10-20T15:45:52.000Z,D´Oultrement
1072,O,2023-10-11T22:46:32.000Z,Hoffen
1073,O,2023-10-21T17:58:22.000Z,Pratt
1074,A,2023-10-17T07:03:50.000Z,Mechler
1075,X,2023-10-04T14:19:40.000Z,Legrand
1076,A,2023-10-18T04:13:31.000Z,Gutenberg
1077,O,2023-10-03T06:36:57.000Z,Pan
1078,A,2023-10-13T15:26:16.000Z,Weiss
1079,A,2023-10-15T11:30:46.000Z,Heller
1080,X,2023-10-10T08:06:33.000Z,Hoffen
1081,A,2023-10-18T13:27:47.000Z,Delon
1082,O,2023-10-06T17:48:33.000Z,Eichbaum
1083,A,2023-10-15T13:52:37.000Z,Picard
1084,A,2023-10-15T12:13:30.000Z,Sommer
1085,X,2023-10-16T13:57:29.000Z,Gahl
1086,O,2023-10-08T11:27:21.000Z,Deichgraeber
1087,O,2023-10-22T00:03:36.000Z,Hansmann
1088,O,2023-10-03T16:30:34.000Z,Sessler
1089,O,2023-10-08T22:25:50.000Z,Fischer
1090,X,2023-10-18T07:45:08.000Z,Meier
1091,O,2023-10-22T22:56:40.000Z,Cesari
1092,O,2023-10-08T07:49:27.000Z,Weiss
1093,O,2023-10-05T20:32:13.000Z,Madeira
1094,O,2023-10-12T09:43:55.000Z,Eichbaum
1095,X,2023-10-09T08:52:36.000Z,Delon
1096,A,2023-10-17T04:17:55.000Z,Kramer
1097,O,2023-10-21T02:55:08.000Z,Hoffen
1098,O,2023-10-10T06:34:45.000Z,Madeira
1099,O,2023-10-07T16:39:01.000Z,Martin
1100,X,2023-10-18T17:03:22.000Z,Müller
1101,O,2023-10-19T15:31:43.000Z,D´Oultrement
1102,O,2023-10-10T23:12:35.000Z,Vrsic
1103,A,2023-10-14T19:42:48.000Z,Kreiss
1104,A,2023-10-17T21:26:06.000Z,Koller
1105,X,2023-10-22T17:03:19.000Z,Madeira
1106,A,2023-10-17T00:47:23.000Z,Leisert
1107,A,2023-10-13T08:20:43.000Z,Columbo
1108,O,2023-10-12T15:31:38.000Z,Barth
1109,A,2023-10-16T16:04:01.000Z,Zimmermann
1110,X,2023-10-03T04:46:19.000Z,Picard
1111,O,2023-10-06T05:46:58.000Z,Deichgraeber
1112,O,2023-10-09T15:09:51.000Z,Lindwurm
1113,O,2023-10-23T10:47:01.000Z,Rahn
1114,O,2023-10-11T13:13:12.000Z,Pan
1115,X,2023-10-16T04:49:37.000Z,Domenech
1116,O,2023-10-08T03:34:36.000Z,Meier
1117,O,2023-10-06T18:17:42.000Z,Mechler
1118,O,2023-10-07T17:47:02.000Z,Pan
1119,O,2023-10-04T21:26:35.000Z,Sommer
1120,X,2023-10-20T01:16:44.000Z,Eichbaum
1121,O,2023-10-13T03:54:36.000Z,Ryan
1122,O,2023-10-12T01:44:12.000Z,Domenech
1123,O,2023-10-19T10:41:02.000Z,Sudhoff
1124,O,2023-10-21T03:07:07.000Z,Wohl
1125,X,2023-10-12T20:08:17.000Z,Gahl
1126,O,2023-10-11T01:04:21.000Z,Montero
1127,O,2023-10-21T00:43:38.000Z,Schneider
1128,O,2023-10-19T12:29:24.000Z,Sessler
1129,A,2023-10-16T17:53:51.000Z,Deichgraeber
1130,X,2023-10-11T06:16:01.000Z,Prinz
1131,O,2023-10-21T03:02:56.000Z,Gueldenpfenn
1132,O,2023-10-19T07:58:54.000Z,Vrsic
1133,O,2023-10-03T04:18:27.000Z,Müller
1134,O,2023-10-18T11:54:10.000Z,Barth
1135,X,2023-10-17T20:19:52.000Z,Koller
1136,O,2023-10-10T14:29:45.000Z,Barth
1137,A,2023-10-15T01:34:05.000Z,Sisko
1138,O,2023-10-07T08:01:24.000Z,Madeira
1139,O,2023-10-05T00:01:34.000Z,Buchholm
1140,X,2023-10-19T11:20:11.000Z,Sommer
1141,O,2023-10-23T09:14:13.000Z,Pan
1142,O,2023-10-22T22:56:18.000Z,Domenech
1143,O,2023-10-07T18:03:46.000Z,Trensch
1144,O,2023-10-09T10:40:51.000Z,Gueldenpfenn
1145,X,2023-10-09T20:06:09.000Z,Gahl
1146,A,2023-10-17T02:37:02.000Z,Kreiss
1147,A,2023-10-17T08:04:17.000Z,Kramer
1148,O,2023-10-12T21:47:33.000Z,Gahl
1149,O,2023-10-23T21:14:49.000Z,Montero
1150,X,2023-10-20T16:06:13.000Z,Miguel
1151,O,2023-10-07T13:41:18.000Z,Lautenbach
1152,O,2023-10-19T07:39:24.000Z,Moyano
1153,O,2023-10-22T21:19:56.000Z,Barth
1154,O,2023-10-06T01:07:14.000Z,Goelke
1155,X,2023-10-21T16:01:15.000Z,Simonen
1156,O,2023-10-21T14:58:13.000Z,Koslowski
1157,O,2023-10-12T18:28:50.000Z,Miguel
1158,O,2023-10-23T08:17:27.000Z,Ryan
1159,O,2023-10-12T16:33:48.000Z,Henry
1160,X,2023-10-13T19:16:18.000Z,Buehler
1161,A,2023-10-14T06:53:13.000Z,Meier
1162,O,2023-10-21T12:24:21.000Z,Cesari
1163,O,2023-10-20T22:15:40.000Z,Gahl
1164,A,2023-07-23T12:57:29.000Z,Waldmann
1165,X,2023-10-06T06:15:34.000Z,Benz
1166,O,2023-07-14T13:04:00.000Z,Schneider
1167,A,2023-07-18T07:35:52.000Z,Wohl
1168,O,2023-07-12T17:38:13.000Z,Barth
1169,O,2023-07-27T08:30:23.000Z,Martin
1170,X,2023-07-27T10:47:45.000Z,Buehler
1171,A,2023-07-22T15:36:12.000Z,Buehler
1172,A,2023-07-29T22:30:09.000Z,Buchholm
1173,O,2023-07-14T06:55:15.000Z,Barth
1174,O,2023-07-21T19:16:05.000Z,Sudhoff
1175,X,2023-07-04T16:55:20.000Z,Hansmann
1176,O,2023-07-22T21:58:35.000Z,Montero
1177,O,2023-07-10T23:06:54.000Z,Deichgraeber
1178,O,2023-07-24T07:23:10.000Z,Zimmermann
1179,A,2023-07-19T14:18:49.000Z,Neubasler
1180,X,2023-07-29T05:05:43.000Z,Schneider
1181,O,2023-07-16T04:17:51.000Z,Picard
1182,O,2023-07-20T16:06:07.000Z,Trensch
1183,A,2023-08-03T13:16:52.000Z,Madeira
1184,O,2023-07-22T13:00:52.000Z,Kramer
1185,X,2023-07-23T14:33:11.000Z,Simonen
1186,O,2023-07-14T00:02:44.000Z,Koslowski
1187,O,2023-07-18T07:07:17.000Z,Pratt
1188,A,2023-07-21T09:48:36.000Z,Goelke
1189,O,2023-07-28T04:08:04.000Z,Jacqmain
1190,X,2023-07-15T16:24:08.000Z,Martin
1191,O,2023-07-13T19:34:38.000Z,Fischer
1192,O,2023-07-12T05:12:03.000Z,Goelke
1193,A,2023-07-24T16:59:56.000Z,Hunter
1194,O,2023-07-28T02:41:39.000Z,Kreiss
1195,X,2023-07-14T19:02:02.000Z,Gueldenpfenn
1196,O,2023-07-10T02:48:10.000Z,Jacqmain
1197,O,2023-07-18T13:04:49.000Z,Buehler
1198,O,2023-07-19T07:22:33.000Z,Kirk
1199,O,2023-07-12T18:31:35.000Z,Detemple
1200,X,2023-08-04T11:49:25.000Z,Cesari
1201,O,2023-07-19T10:07:44.000Z,Prinz
1202,A,2023-07-29T20:38:15.000Z,Fischer
1203,O,2023-07-21T07:53:30.000Z,Prinz
1204,O,2023-08-06T09:32:24.000Z,Vrsic
1205,X,2023-07-08T22:45:26.000Z,Mustermann
1206,A,2023-07-31T00:22:15.000Z,Henry
1207,O,2023-08-06T22:44:48.000Z,Gutenberg
1208,A,2023-07-28T03:50:39.000Z,Miguel
1209,O,2023-07-16T15:49:50.000Z,Becker
1210,X,2023-07-31T13:07:28.000Z,Sommer
1211,O,2023-07-20T15:02:28.000Z,Moyano
1212,O,2023-08-01T07:44:10.000Z,Wohl
1213,O,2023-07-16T13:22:25.000Z,Koller
1214,O,2023-08-05T18:23:40.000Z,Picard
1215,X,2023-07-24T23:09:23.000Z,Picard
1216,O,2023-07-15T01:18:31.000Z,Eichbaum
1217,O,2023-07-16T22:14:06.000Z,Vrsic
1218,O,2023-07-20T14:24:53.000Z,Legrand
1219,O,2023-07-18T04:08:39.000Z,Heller
1220,X,2023-07-18T08:04:31.000Z,Babilon
1221,O,2023-07-26T01:01:42.000Z,Gueldenpfenn
1222,O,2023-07-29T05:42:36.000Z,Eichbaum
1223,O,2023-07-29T05:40:08.000Z,Detemple
1224,A,2023-07-28T06:51:33.000Z,Deichgraeber
1225,X,2023-07-03T02:54:21.000Z,Simonen
1226,O,2023-07-26T07:21:50.000Z,Hunter
1227,O,2023-07-07T01:15:01.000Z,Simonen
1228,O,2023-08-04T20:28:07.000Z,Weiss
1229,O,2023-07-22T01:25:15.000Z,Heller
1230,X,2023-07-05T21:24:47.000Z,Prinz
1231,O,2023-07-03T08:51:24.000Z,Moyano
1232,O,2023-07-16T00:22:26.000Z,Illner
1233,O,2023-07-03T07:13:55.000Z,Eichbaum
1234,O,2023-07-27T16:26:52.000Z,Gueldenpfenn
1235,X,2023-07-08T18:04:35.000Z,Montero
1236,A,2023-07-26T12:40:23.000Z,Sessler
1237,O,2023-07-05T15:51:27.000Z,Martin
1238,O,2023-08-03T20:36:25.000Z,Martin
1239,O,2023-07-23T00:09:21.000Z,Pratt
1240,X,2023-07-22T06:46:38.000Z,Cesari
1241,O,2023-07-19T00:25:48.000Z,Sudhoff
1242,A,2023-07-12T03:35:52.000Z,Neubasler
1243,A,2023-07-21T16:43:27.000Z,Prinz
1244,O,2023-07-22T16:15:44.000Z,Illner
1245,X,2023-07-11T20:45:09.000Z,Mustermann
1246,A,2023-07-28T12:04:12.000Z,Koller
1247,A,2023-07-29T00:44:04.000Z,Meier
1248,O,2023-07-13T21:46:28.000Z,Gueldenpfenn
1249,A,2023-07-31T18:25:31.000Z,Prinz
1250,X,2023-08-01T05:51:56.000Z,D´Oultrement
1251,O,2023-07-06T12:31:38.000Z,Meier
1252,A,2023-07-19T22:42:19.000Z,Martin
1253,O,2023-07-21T16:34:37.000Z,Benz
1254,A,2023-07-27T19:50:23.000Z,Koller
1255,X,2023-07-04T09:56:31.000Z,Barth
1256,O,2023-07-18T10:00:41.000Z,Fischmann
1257,O,2023-07-10T12:05:47.000Z,Neubasler
1258,O,2023-08-01T05:01:46.000Z,Miguel
1259,O,2023-07-21T16:20:13.000Z,Mustermann
1260,X,2023-07-23T11:55:00.000Z,Detemple
1261,A,2023-07-20T14:20:54.000Z,Picard
1262,A,2023-07-29T06:20:18.000Z,Pan
1263,A,2023-07-20T02:30:04.000Z,Cesari
1264,O,2023-07-31T10:23:37.000Z,Moyano
1265,X,2023-07-03T07:37:08.000Z,Hansmann
1266,A,2023-07-29T17:28:07.000Z,Lautenbach
1267,O,2023-07-27T17:05:02.000Z,Dumbach
1268,O,2023-07-05T15:26:27.000Z,Illner
1269,O,2023-07-26T02:52:04.000Z,Eichbaum
1270,X,2023-07-04T23:26:59.000Z,Koller
1271,O,2023-07-09T12:28:37.000Z,Benjamin
1272,O,2023-08-01T06:27:23.000Z,Barth
1273,A,2023-07-18T21:29:59.000Z,Trensch
1274,O,2023-07-17T22:05:15.000Z,Hunter
1275,X,2023-07-23T05:53:50.000Z,D´Oultrement
1276,O,2023-08-01T18:51:21.000Z,Trensch
1277,O,2023-07-17T20:52:53.000Z,Sessler
1278,O,2023-07-14T13:08:35.000Z,Pratt
1279,A,2023-07-21T20:58:09.000Z,Prinz
1280,X,2023-07-15T21:53:57.000Z,Buehler
1281,O,2023-07-09T12:00:31.000Z,Deichgraeber
1282,A,2023-07-22T16:13:35.000Z,Schneider
1283,O,2023-08-06T12:43:52.000Z,Henry
1284,O,2023-07-13T23:35:35.000Z,Vrsic
1285,X,2023-07-10T09:14:00.000Z,Jacqmain
1286,A,2023-07-27T14:00:57.000Z,Heller
1287,O,2023-07-15T11:57:14.000Z,Barth
1288,O,2023-07-19T07:02:33.000Z,Kreiss
1289,O,2023-07-09T21:14:58.000Z,Sudhoff
1290,X,2023-07-14T18:48:20.000Z,Buchholm
1291,O,2023-07-19T19:52:33.000Z,Fischer
1292,O,2023-07-24T07:21:46.000Z,Mechler
1293,A,2023-07-14T13:35:59.000Z,Mustermann
1294,O,2023-07-14T19:38:03.000Z,Prinz
1295,X,2023-07-31T21:08:06.000Z,Becker
1296,O,2023-07-08T15:14:05.000Z,Benz
1297,O,2023-07-21T03:51:29.000Z,Jacqmain
1298,O,2023-07-17T14:58:41.000Z,Rahn
1299,A,2023-07-25T00:50:43.000Z,Babilon
1300,X,2023-07-15T08:02:33.000Z,Trensch
1301,O,2023-07-20T15:56:59.000Z,Detemple
1302,O,2023-07-22T21:48:06.000Z,Miguel
1303,A,2023-07-15T18:47:48.000Z,Kirk
1304,O,2023-07-21T10:02:13.000Z,Benz
1305,X,2023-08-02T17:39:15.000Z,Montero
1306,A,2023-07-28T09:58:55.000Z,Schneider
1307,O,2023-07-05T22:34:58.000Z,Columbo
1308,O,2023-07-20T22:15:55.000Z,Eichbaum
1309,O,2023-08-06T19:26:40.000Z,Buchholm
1310,X,2023-07-19T08:05:13.000Z,Picard
1311,O,2023-07-18T09:01:42.000Z,Fischer
1312,A,2023-07-15T04:53:13.000Z,Wohl
1313,A,2023-07-25T17:07:29.000Z,Henry
1314,O,2023-07-12T20:42:03.000Z,Weiss
1315,X,2023-07-12T20:02:15.000Z,Meier
1316,A,2023-07-23T12:57:58.000Z,Vrsic
1317,O,2023-07-20T13:38:35.000Z,Detemple
1318,O,2023-07-25T02:12:58.000Z,Benz
1319,O,2023-08-09T20:43:30.000Z,Sudhoff
1320,X,2023-07-07T09:34:04.000Z,Neubasler
1321,A,2023-07-26T03:05:38.000Z,Martin
1322,O,2023-07-16T20:29:55.000Z,Leisert
1323,O,2023-08-04T17:20:38.000Z,Babilon
1324,O,2023-07-23T20:10:56.000Z,Hansmann
1325,X,2023-07-18T05:41:01.000Z,Picard
1326,O,2023-07-24T15:39:23.000Z,Simonen
1327,O,2023-07-27T14:25:05.000Z,Kramer
1328,O,2023-07-24T01:11:19.000Z,Kreiss
1329,O,2023-07-10T08:16:35.000Z,Heller
1330,X,2023-07-11T05:56:49.000Z,Benz
1331,O,2023-07-31T16:40:57.000Z,Heller
1332,A,2023-07-23T05:46:47.000Z,Kirk
1333,O,2023-07-22T20:56:48.000Z,D´Oultrement
1334,A,2023-07-30T18:16:27.000Z,Leisert
1335,X,2023-07-22T08:46:07.000Z,Hunter
1336,O,2023-07-27T10:40:20.000Z,Ryan
1337,O,2023-07-27T15:22:18.000Z,Legrand
1338,O,2023-07-08T19:22:51.000Z,Montero
1339,A,2023-07-21T13:28:14.000Z,Sisko
1340,X,2023-08-06T12:58:29.000Z,Rahn
1341,O,2023-08-01T06:50:27.000Z,Hunter
1342,O,2023-07-19T09:27:14.000Z,Leisert
1343,O,2023-07-27T16:59:28.000Z,Kreiss
1344,O,2023-07-10T20:55:44.000Z,Deichgraeber
1345,X,2023-07-21T16:34:56.000Z,Marshall
1346,O,2023-07-04T23:49:51.000Z,Henry
1347,A,2023-07-15T15:38:24.000Z,Simonen
1348,O,2023-07-14T09:28:53.000Z,Neubasler
1349,O,2023-07-22T09:00:46.000Z,Eichbaum
1350,X,2023-07-20T01:28:59.000Z,Buchholm
1351,O,2023-07-26T18:03:44.000Z,Hunter
1352,A,2023-07-30T06:53:10.000Z,Meier
1353,O,2023-07-16T04:26:46.000Z,Fischmann
1354,O,2023-07-02T07:59:34.000Z,Madeira
1355,X,2023-07-10T08:15:02.000Z,Trensch
1356,O,2023-07-29T12:32:14.000Z,Henry
1357,O,2023-07-14T12:50:01.000Z,Delon
1358,A,2023-07-22T08:12:44.000Z,Hoffen
1359,O,2023-07-20T08:52:12.000Z,Neubasler
1360,X,2023-08-05T11:51:31.000Z,Goelke
1361,O,2023-07-25T14:13:56.000Z,Trensch
1362,O,2023-07-06T21:28:25.000Z,Delon
1363,O,2023-07-13T16:28:22.000Z,Hunter
1364,O,2023-07-24T08:30:17.000Z,Kreiss
1365,X,2023-07-28T18:07:49.000Z,Benz
1366,O,2023-08-07T02:36:25.000Z,Buchholm
1367,O,2023-07-13T00:51:27.000Z,Sudhoff
1368,O,2023-07-30T01:27:26.000Z,Müller
1369,O,2023-08-07T02:20:55.000Z,Meier
1370,X,2023-08-02T06:31:02.000Z,Columbo
1371,O,2023-07-23T06:46:07.000Z,Zimmermann
1372,O,2023-07-25T23:16:01.000Z,Neubasler
1373,A,2023-07-30T11:51:38.000Z,Jeremias
1374,A,2023-07-23T01:14:29.000Z,Detemple
1375,X,2023-07-30T02:28:50.000Z,Benz
1376,O,2023-07-16T14:56:15.000Z,Kirk
1377,A,2023-07-31T19:42:30.000Z,Dumbach
1378,O,2023-07-26T22:53:52.000Z,Rahn
1379,A,2023-07-24T12:20:13.000Z,Prinz
1380,X,2023-07-19T22:49:25.000Z,Mustermann
1381,O,2023-07-25T12:21:15.000Z,Marshall
1382,O,2023-07-22T11:32:55.000Z,Sommer
1383,O,2023-07-23T06:04:30.000Z,Benjamin
1384,O,2023-07-22T09:04:08.000Z,Hunter
1385,X,2023-07-21T10:07:48.000Z,Becker
1386,O,2023-07-15T00:53:06.000Z,Buchholm
1387,O,2023-07-12T20:07:09.000Z,Gahl
1388,O,2023-07-09T00:52:27.000Z,Sudhoff
1389,O,2023-07-24T09:02:02.000Z,Sudhoff
1390,X,2023-07-25T18:04:16.000Z,Mechler
1391,O,2023-07-16T08:27:21.000Z,Leisert
1392,O,2023-07-12T13:41:34.000Z,Deichgraeber
1393,O,2023-07-20T18:37:57.000Z,Zimmermann
1394,A,2023-07-19T20:39:37.000Z,Hunter
1395,X,2023-07-11T21:28:04.000Z,Benz
1396,O,2023-07-10T03:04:02.000Z,Fischer
1397,O,2023-07-21T05:18:57.000Z,Mechler
1398,O,2023-07-30T20:39:13.000Z,Waldmann
1399,O,2023-07-04T13:42:04.000Z,Prinz
1400,X,2023-07-28T11:29:09.000Z,Fischmann
1401,O,2023-07-14T13:56:13.000Z,Schneider
1402,O,2023-07-24T18:07:59.000Z,Sessler
1403,A,2023-07-25T11:41:02.000Z,Sisko
1404,O,2023-07-25T03:58:27.000Z,Henry
1405,X,2023-07-16T09:45:27.000Z,Eichbaum
1406,O,2023-07-30T09:24:14.000Z,Kreiss
1407,O,2023-07-28T22:29:58.000Z,Koslowski
1408,O,2023-07-07T13:44:01.000Z,Miguel
1409,O,2023-07-18T15:05:20.000Z,Delon
1410,X,2023-07-11T16:23:11.000Z,Buchholm
1411,O,2023-07-31T07:10:26.000Z,Buehler
1412,A,2023-07-20T11:54:37.000Z,Montero
1413,O,2023-07-09T12:59:28.000Z,Schneider
1414,O,2023-07-15T02:02:15.000Z,Sudhoff
1415,X,2023-07-10T12:59:23.000Z,Kreiss
1416,O,2023-08-01T15:52:38.000Z,Sisko
1417,O,2023-07-05T09:59:34.000Z,Neubasler
1418,O,2023-07-16T19:33:37.000Z,Picard
1419,O,2023-07-10T16:20:57.000Z,Heller
1420,X,2023-07-25T07:00:07.000Z,Cesari
1421,A,2023-07-30T09:55:56.000Z,Gahl
1422,A,2023-07-27T08:28:59.000Z,Heller
1423,O,2023-07-19T17:18:32.000Z,Vrsic
1424,A,2023-07-19T16:58:04.000Z,Illner
1425,X,2023-07-27T09:59:16.000Z,Ryan
1426,O,2023-07-26T15:25:04.000Z,Buehler
1427,O,2023-07-22T21:11:12.000Z,Eichbaum
1428,O,2023-07-11T17:43:35.000Z,Pratt
1429,O,2023-07-23T15:49:54.000Z,Gueldenpfenn
1430,X,2023-07-20T01:33:56.000Z,Hoffen
1431,O,2023-07-29T08:35:56.000Z,Sisko
1432,O,2023-07-18T13:03:15.000Z,Jacqmain
1433,O,2023-07-31T10:36:32.000Z,Simonen
1434,O,2023-07-19T00:24:47.000Z,Montero
1435,X,2023-07-09T04:33:43.000Z,Müller
1436,O,2023-07-30T19:10:39.000Z,Babilon
1437,O,2023-07-19T23:25:49.000Z,Martin
1438,O,2023-07-23T19:09:54.000Z,Mustermann
1439,O,2023-07-17T00:01:13.000Z,Rahn
1440,X,2023-07-07T15:57:43.000Z,Legrand
1441,O,2023-07-21T11:01:08.000Z,Cesari
1442,O,2023-07-16T04:51:56.000Z,Jacqmain
1443,O,2023-07-25T12:50:54.000Z,Müller
1444,O,2023-07-16T01:37:00.000Z,Hoffen
1445,X,2023-07-16T15:22:27.000Z,Meier
1446,A,2023-07-12T13:40:43.000Z,Buchholm
1447,O,2023-07-11T00:37:28.000Z,Moyano
1448,O,2023-07-25T00:34:13.000Z,Leisert
1449,O,2023-07-23T02:50:05.000Z,Vrsic
1450,X,2023-07-11T23:40:10.000Z,Buchholm
1451,O,2023-07-09T09:59:45.000Z,Vrsic
1452,O,2023-07-14T18:15:22.000Z,Miguel
1453,O,2023-07-31T13:05:11.000Z,Martin
1454,O,2023-08-02T11:48:14.000Z,Jacqmain
1455,X,2023-07-05T19:08:21.000Z,Hansmann
1456,A,2023-08-03T01:21:31.000Z,Miguel
1457,O,2023-07-19T20:35:47.000Z,Weiss
1458,O,2023-07-31T01:54:11.000Z,Waldmann
1459,O,2023-07-17T11:09:04.000Z,Goelke
1460,X,2023-08-02T02:55:16.000Z,Jeremias
1461,O,2023-07-09T12:41:38.000Z,Henry
1462,O,2023-07-20T23:15:21.000Z,Eichbaum
1463,O,2023-07-16T17:14:09.000Z,Müller
1464,A,2023-07-22T19:54:15.000Z,Martin
1465,X,2023-07-15T21:47:12.000Z,Sisko
1466,A,2023-07-30T22:10:52.000Z,Trensch
1467,O,2023-07-17T11:37:00.000Z,Waldmann
1468,A,2023-07-16T05:39:29.000Z,Lautenbach
1469,O,2023-07-22T01:44:16.000Z,Deichgraeber
1470,X,2023-07-10T11:36:09.000Z,Dumbach
1471,O,2023-07-07T13:55:18.000Z,Henry
1472,A,2023-07-23T17:31:44.000Z,Gueldenpfenn
1473,A,2023-07-29T00:22:27.000Z,Waldmann
1474,O,2023-07-25T14:14:12.000Z,Madeira
1475,X,2023-07-29T11:42:39.000Z,Ryan
1476,O,2023-07-04T03:14:38.000Z,Buehler
1477,O,2023-07-21T21:46:04.000Z,Benz
1478,O,2023-07-21T13:41:34.000Z,Trensch
1479,O,2023-07-20T09:44:34.000Z,Gueldenpfenn
1480,X,2023-07-21T21:23:25.000Z,Prinz
1481,O,2023-07-27T14:52:30.000Z,Eichbaum
1482,O,2023-07-19T09:27:39.000Z,Mechler
1483,O,2023-07-20T19:33:42.000Z,Vrsic
1484,O,2023-07-20T11:31:13.000Z,Jacqmain
1485,X,2023-07-11T12:18:49.000Z,Illner
1486,O,2023-07-22T15:30:10.000Z,Henry
1487,O,2023-07-28T07:12:39.000Z,Lindwurm
1488,O,2023-10-12T04:03:17.000Z,Babilon
1489,O,2023-10-22T12:40:59.000Z,Kirk
1490,X,2023-10-03T19:05:54.000Z,Meier
1491,O,2023-10-23T08:30:01.000Z,Pratt
1492,O,2023-10-21T01:18:28.000Z,Legrand
1493,A,2023-10-17T09:51:20.000Z,Prinz
1494,O,2023-10-07T06:22:20.000Z,Heller
1495,X,2023-10-16T08:59:54.000Z,Gahl
1496,O,2023-10-04T19:59:51.000Z,Columbo
1497,A,2023-10-16T08:23:51.000Z,Columbo
1498,O,2023-10-09T08:03:52.000Z,Leisert
1499,O,2023-10-22T07:25:43.000Z,Kramer
1500,X,2023-10-12T02:22:59.000Z,Domenech
1501,O,2023-10-21T05:59:52.000Z,Montero
1502,O,2023-10-05T01:24:38.000Z,Miguel
1503,O,2023-10-03T09:44:51.000Z,Fischer
1504,O,2023-10-23T05:04:55.000Z,Pan
1505,X,2023-10-18T06:58:58.000Z,Weiss
1506,O,2023-10-09T09:01:46.000Z,Sudhoff
1507,A,2023-10-15T01:08:02.000Z,Zimmermann
1508,O,2023-10-09T10:27:52.000Z,Eichbaum
1509,O,2023-10-04T15:29:32.000Z,Detemple
1510,X,2023-10-04T04:53:27.000Z,Sommer
1511,A,2023-10-16T17:16:12.000Z,Eichbaum
1512,O,2023-10-09T00:28:24.000Z,Moyano
1513,O,2023-10-09T08:39:01.000Z,Domenech
1514,O,2023-10-02T23:37:49.000Z,Cesari
1515,X,2023-10-12T04:12:27.000Z,Gutenberg
1516,A,2023-10-12T23:01:34.000Z,Legrand
1517,O,2023-10-22T03:36:09.000Z,Sessler
1518,O,2023-10-18T02:31:58.000Z,Martin
1519,A,2023-10-14T05:51:06.000Z,Kramer
1520,X,2023-10-16T03:32:01.000Z,Domenech
1521,A,2023-10-13T02:40:51.000Z,Mustermann
1522,O,2023-10-04T13:04:36.000Z,Müller
1523,O,2023-10-05T20:02:09.000Z,Madeira
1524,O,2023-10-04T21:02:44.000Z,Meier
1525,X,2023-10-17T04:44:03.000Z,Benz
1526,O,2023-10-19T10:30:51.000Z,Legrand
1527,O,2023-10-22T08:15:04.000Z,Sommer
1528,O,2023-10-22T11:59:53.000Z,Kramer
1529,O,2023-10-21T05:45:56.000Z,Eichbaum
1530,X,2023-10-14T00:35:13.000Z,Pan
1531,A,2023-10-16T09:43:05.000Z,Buchholm
1532,O,2023-10-05T03:05:37.000Z,Moyano
1533,O,2023-10-09T23:38:31.000Z,Sudhoff
1534,O,2023-10-20T21:27:43.000Z,Rahn
1535,X,2023-10-16T09:49:07.000Z,Benjamin
1536,O,2023-10-10T22:24:24.000Z,Vrsic
1537,A,2023-10-16T17:42:07.000Z,Lindwurm
1538,O,2023-10-08T23:45:58.000Z,Miguel
1539,O,2023-10-08T15:16:31.000Z,Waldmann
1540,X,2023-10-18T15:22:01.000Z,Heller
1541,A,2023-10-16T14:18:07.000Z,Buchholm
1542,O,2023-10-03T12:14:58.000Z,Matthaeus
1543,O,2023-10-12T04:51:46.000Z,Hansmann
1544,O,2023-10-04T17:28:56.000Z,Legrand
1545,X,2023-10-19T04:29:02.000Z,Zimmermann
1546,A,2023-10-17T07:59:10.000Z,Becker
1547,O,2023-10-09T20:51:56.000Z,Hansmann
1548,A,2023-10-15T19:19:10.000Z,Picard
1549,A,2023-10-17T08:38:00.000Z,Gueldenpfenn
1550,X,2023-10-14T06:57:12.000Z,Hunter
1551,A,2023-10-16T13:15:33.000Z,Moyano
1552,A,2023-10-18T20:54:09.000Z,Legrand
1553,O,2023-10-08T20:28:55.000Z,Buehler
1554,A,2023-10-17T13:18:23.000Z,Trensch
1555,X,2023-10-22T06:45:12.000Z,Sommer
1556,O,2023-10-19T19:21:10.000Z,Benz
1557,A,2023-10-15T09:53:14.000Z,Columbo
1558,O,2023-10-09T20:50:22.000Z,Benjamin
1559,O,2023-10-10T23:15:54.000Z,Matthaeus
1560,X,2023-10-17T11:43:01.000Z,Deichgraeber
1561,O,2023-10-19T16:12:54.000Z,Mustermann
1562,A,2023-10-14T03:35:13.000Z,Martin
1563,O,2023-10-13T07:58:21.000Z,Schneider
1564,O,2023-10-11T03:11:45.000Z,Cesari
1565,X,2023-10-21T06:42:11.000Z,Martin
1566,O,2023-10-04T08:07:51.000Z,Hoffen
